2	0.468085
4	0.439716
1	0.390071
5	0.382979
3	0.496454
7	0.411348
8	0.439716
6	0.439716
11	0.453901
9	0.482270
10	0.510638
15	0.382979
13	0.453901
14	0.453901
25	0.371429
12	0.453901
28	0.385714
16	0.482270
17	0.460993
27	0.492857
19	0.453901
26	0.450000
29	0.400000
20	0.418440
21	0.475177
18	0.524823
30	0.435714
22	0.439716
24	0.400000
23	0.446809
